phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
v24,1000,d1,v24_d1_n57_rs123,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7247598364709874,10.299162864685059,22.377605736255646,12.000089645385742,24,608,0.36961522698402405,123,2026,v24,45,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n62_rs2026,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.6984904006747779,10.009297370910645,21.48352414369583,8.011789321899414,24,715,0.40366244316101074,2026,2026,v24,50,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n62_rs42,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.754202408154661,9.138867378234863,20.14857530593872,8.181652069091797,24,510,0.37715110182762146,42,2026,v24,50,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n62_rs123,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7248628200070524,10.189212799072266,22.276051342487335,11.573932647705078,24,499,0.35808393359184265,123,2026,v24,50,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n67_rs2026,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7603776455068938,8.580390930175781,19.541192054748535,7.780661582946777,24,474,0.3724813461303711,2026,2026,v24,55,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n67_rs42,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7734491092403802,8.4557523727417,19.33460384607315,7.7638702392578125,24,465,0.3386240005493164,42,2026,v24,55,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n67_rs123,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7041487182366282,9.540721893310547,21.1223766207695,9.304512023925781,24,528,0.328051894903183,123,2026,v24,55,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n72_rs2026,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.6038669254171458,11.086200714111328,22.494564950466156,8.90022087097168,24,338,0.34265539050102234,2026,2026,v24,60,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n72_rs42,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.6498553100088068,9.721844673156738,20.71349173784256,7.71550178527832,24,646,0.32083842158317566,42,2026,v24,60,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n72_rs123,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.6999191147536908,9.799639701843262,21.21855467557907,7.96800422668457,24,526,0.31246986985206604,123,2026,v24,60,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
