phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss135,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.3423343222433276,21.4670352935791,8.757633715867996,18.170486450195312,24,1057,0.12148726731538773,2026,135,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss135,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.23619672545209625,23.05897331237793,9.434222429990768,16.820213317871094,24,1907,0.13120411336421967,2026,135,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss135,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,-0.12773830449382673,25.788198471069336,10.522505640983582,18.420494079589844,24,2000,0.16417962312698364,2026,135,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss136,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.14566334302573036,39.85267639160156,17.673899233341217,35.09876251220703,24,17,0.7896134853363037,2026,136,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss136,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.14203306242411484,40.13875198364258,17.80170202255249,34.492713928222656,24,33,0.8000521063804626,2026,136,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss136,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,0.1421693197550168,40.17509841918945,17.785854637622833,33.81718444824219,24,86,0.8053469657897949,2026,136,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss137,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.14010377128282037,29.25678825378418,15.368467569351196,17.133445739746094,24,1276,0.39053407311439514,2026,137,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss137,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.07316648468990627,29.87862205505371,15.749520063400269,18.531661987304688,24,1998,0.4170902669429779,2026,137,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss137,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,-0.004354546539443227,30.881879806518555,16.34051948785782,17.56218719482422,24,2000,0.5134832262992859,2026,137,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss138,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.48869672857022817,38.93397903442383,12.646161019802094,19.293357849121094,24,14,0.35714104771614075,2026,138,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
