recipe,temp_C,family,cycle,cycle_value,pred_nm
B186,-10,w,3,3.0,499.45062255859375
B186,-10,w,4,4.0,1417.9771728515625
B186,-10,w,5,5.0,476.4964904785156
B186,-10,w,6,6.0,1317.3194580078125
B186,-10,w,7,7.0,1288.7801513671875
B186,-10,w,8,8.0,1236.6051025390625
B186,-10,w,9,9.0,457.0575866699219
B187,-10,w,1,1.0,647.5939331054688
B187,-10,w,2,2.0,3357.83544921875
B187,-10,w,3,3.0,612.9889526367188
B187,-10,w,4,4.0,2749.7451171875
B187,-10,w,5,5.0,570.753662109375
B187,-10,w,6,6.0,2597.111083984375
B187,-10,w,7,7.0,2573.052978515625
B187,-10,w,8,8.0,2477.9404296875
B187,-10,w,9,9.0,558.6516723632812
B188,-10,w,1,1.0,613.9654541015625
B188,-10,w,2,2.0,2859.486083984375
B188,-10,w,3,3.0,587.5516967773438
B188,-10,w,4,4.0,2590.333984375
B188,-10,w,5,5.0,565.1893310546875
B188,-10,w,6,6.0,2522.52587890625
B188,-10,w,7,7.0,2486.59130859375
B188,-10,w,8,8.0,2411.45947265625
B188,-10,w,9,9.0,558.1607666015625
B189,-10,w,1,1.0,655.4116821289062
B189,-10,w,2,2.0,3357.580078125
B189,-10,w,3,3.0,622.8917846679688
B189,-10,w,4,4.0,3027.275146484375
B189,-10,w,5,5.0,599.790283203125
B189,-10,w,6,6.0,3078.466796875
B189,-10,w,7,7.0,3136.529052734375
B189,-10,w,8,8.0,3157.010986328125
B189,-10,w,9,9.0,629.8595581054688
B190,-10,w,1,1.0,663.6806640625
B190,-10,w,2,2.0,3001.16064453125
B190,-10,w,3,3.0,579.42724609375
B190,-10,w,4,4.0,2359.63330078125
B190,-10,w,5,5.0,544.1273803710938
B190,-10,w,6,6.0,2212.119873046875
B190,-10,w,7,7.0,2134.6435546875
B190,-10,w,8,8.0,2037.8455810546875
B190,-10,w,9,9.0,525.3229370117188
B191,-10,w,1,1.0,653.4532470703125
B191,-10,w,2,2.0,3622.734130859375
B191,-10,w,3,3.0,650.767578125
B191,-10,w,4,4.0,3399.859619140625
B191,-10,w,5,5.0,623.1563110351562
B191,-10,w,6,6.0,3309.42626953125
B191,-10,w,7,7.0,3294.835205078125
B191,-10,w,8,8.0,3230.992431640625
B191,-10,w,9,9.0,631.5488891601562
B192,-10,w,1,1.0,654.8724975585938
B192,-10,w,2,2.0,3480.016845703125
B192,-10,w,3,3.0,635.9279174804688
B192,-10,w,4,4.0,3250.086669921875
B192,-10,w,5,5.0,618.2171020507812
B192,-10,w,6,6.0,3329.821044921875
B192,-10,w,7,7.0,3393.2724609375
B192,-10,w,8,8.0,3414.919921875
B192,-10,w,9,9.0,652.7393188476562
B193,-10,w,1,1.0,680.1766967773438
B193,-10,w,2,2.0,3572.582763671875
B193,-10,w,3,3.0,627.0562744140625
B193,-10,w,4,4.0,2963.46533203125
B193,-10,w,5,5.0,589.0558471679688
B193,-10,w,6,6.0,2845.744140625
B193,-10,w,7,7.0,2815.884033203125
B193,-10,w,8,8.0,2774.1220703125
B193,-10,w,9,9.0,593.0361328125
B194,-10,w,1,1.0,591.9948120117188
B194,-10,w,2,2.0,2585.123046875
B194,-10,w,3,3.0,569.8880004882812
B194,-10,w,4,4.0,2423.37939453125
B194,-10,w,5,5.0,554.8130493164062
B194,-10,w,6,6.0,2365.5
B194,-10,w,7,7.0,2297.913330078125
B194,-10,w,8,8.0,2198.923095703125
B194,-10,w,9,9.0,540.211181640625
B195,-10,w,1,1.0,474.1689147949219
B195,-10,w,2,2.0,492.3502502441406
B195,-10,w,3,3.0,400.32379150390625
B195,-10,w,4,4.0,99.61217498779297
B195,-10,w,5,5.0,373.1972351074219
B195,-10,w,6,6.0,0.0
B195,-10,w,7,7.0,0.0
B195,-10,w,8,8.0,0.0
B195,-10,w,9,9.0,303.7264404296875
B196,-10,w,1,1.0,644.6156616210938
B196,-10,w,2,2.0,3471.416015625
B196,-10,w,3,3.0,642.2427978515625
B196,-10,w,4,4.0,3371.327392578125
B196,-10,w,5,5.0,625.0227661132812
B196,-10,w,6,6.0,3356.261474609375
B196,-10,w,7,7.0,3347.051513671875
B196,-10,w,8,8.0,3289.741943359375
B196,-10,w,9,9.0,637.715576171875
B197,-10,w,1,1.0,655.1286010742188
B197,-10,w,2,2.0,3285.5205078125
B197,-10,w,3,3.0,614.164306640625
B197,-10,w,4,4.0,2941.533935546875
B197,-10,w,5,5.0,593.7398071289062
B197,-10,w,6,6.0,2976.709716796875
B197,-10,w,7,7.0,2999.700439453125
B197,-10,w,8,8.0,2961.49853515625
B197,-10,w,9,9.0,609.2525634765625
B198,-10,w,1,1.0,454.9017639160156
B198,-10,w,2,2.0,707.048095703125
B198,-10,w,3,3.0,429.9716491699219
B198,-10,w,4,4.0,601.2738647460938
B198,-10,w,5,5.0,421.84405517578125
B198,-10,w,6,6.0,660.5765991210938
B198,-10,w,7,7.0,698.7469482421875
B198,-10,w,8,8.0,681.141845703125
B198,-10,w,9,9.0,408.64666748046875
B199,-10,w,1,1.0,650.60400390625
B199,-10,w,2,2.0,3494.950927734375
B199,-10,w,3,3.0,644.8078002929688
B199,-10,w,4,4.0,3431.802001953125
B199,-10,w,5,5.0,631.946533203125
B199,-10,w,6,6.0,3458.0029296875
B199,-10,w,7,7.0,3440.198486328125
B199,-10,w,8,8.0,3391.29541015625
B199,-10,w,9,9.0,647.7672119140625
B200,-10,w,1,1.0,513.1648559570312
B200,-10,w,2,2.0,1432.9168701171875
B200,-10,w,3,3.0,481.56353759765625
B200,-10,w,4,4.0,1222.83203125
B200,-10,w,5,5.0,464.9753723144531
B200,-10,w,6,6.0,1217.8682861328125
B200,-10,w,7,7.0,1251.921142578125
B200,-10,w,8,8.0,1279.79541015625
B200,-10,w,9,9.0,466.4912414550781
B201,-10,w,1,1.0,448.0750427246094
B201,-10,w,2,2.0,477.46282958984375
B201,-10,w,3,3.0,411.4828186035156
B201,-10,w,4,4.0,324.2984313964844
B201,-10,w,5,5.0,396.4320373535156
B201,-10,w,6,6.0,239.141845703125
B201,-10,w,7,7.0,198.05633544921875
B201,-10,w,8,8.0,147.0770263671875
B201,-10,w,9,9.0,360.4723815917969
B202,-10,w,1,1.0,590.6728515625
B202,-10,w,2,2.0,2430.654052734375
B202,-10,w,3,3.0,553.119384765625
B202,-10,w,4,4.0,2163.6943359375
B202,-10,w,5,5.0,535.296630859375
B202,-10,w,6,6.0,2192.341064453125
B202,-10,w,7,7.0,2250.395263671875
B202,-10,w,8,8.0,2305.86474609375
B202,-10,w,9,9.0,556.1427612304688
B203,-10,w,1,1.0,618.3010864257812
B203,-10,w,2,2.0,2708.53173828125
B203,-10,w,3,3.0,568.2334594726562
B203,-10,w,4,4.0,2255.69970703125
B203,-10,w,5,5.0,535.4644165039062
B203,-10,w,6,6.0,2136.333251953125
B203,-10,w,7,7.0,2165.62646484375
B203,-10,w,8,8.0,2160.91064453125
B203,-10,w,9,9.0,539.5264892578125
B204,-10,w,1,1.0,590.0341186523438
B204,-10,w,2,2.0,2392.334228515625
B204,-10,w,3,3.0,550.080322265625
B204,-10,w,4,4.0,2098.677734375
B204,-10,w,5,5.0,530.0756225585938
B204,-10,w,6,6.0,2125.155029296875
B204,-10,w,7,7.0,2206.293212890625
B204,-10,w,8,8.0,2273.2470703125
B204,-10,w,9,9.0,553.9380493164062
B205,-10,w,1,1.0,323.383056640625
B205,-10,w,2,2.0,0.0
B205,-10,w,3,3.0,304.51177978515625
B205,-10,w,4,4.0,0.0
B205,-10,w,5,5.0,290.29541015625
B205,-10,w,6,6.0,0.0
B205,-10,w,7,7.0,0.0
B205,-10,w,8,8.0,0.0
B205,-10,w,9,9.0,232.60435485839844
B206,-10,w,1,1.0,397.65716552734375
B206,-10,w,2,2.0,0.0
B206,-10,w,3,3.0,372.64556884765625
B206,-10,w,4,4.0,0.0
B206,-10,w,5,5.0,357.0418395996094
B206,-10,w,6,6.0,0.0
B206,-10,w,7,7.0,0.0
B206,-10,w,8,8.0,0.0
B206,-10,w,9,9.0,305.7577209472656
B207,-10,w,1,1.0,481.04986572265625
B207,-10,w,2,2.0,1080.656494140625
B207,-10,w,3,3.0,458.1158142089844
B207,-10,w,4,4.0,943.5380859375
B207,-10,w,5,5.0,444.2450256347656
B207,-10,w,6,6.0,935.68212890625
B207,-10,w,7,7.0,969.5128173828125
B207,-10,w,8,8.0,988.8424682617188
B207,-10,w,9,9.0,439.29296875
B208,-10,w,1,1.0,462.3896789550781
B208,-10,w,2,2.0,498.7791748046875
B208,-10,w,3,3.0,404.9608459472656
B208,-10,w,4,4.0,91.5980453491211
B208,-10,w,5,5.0,370.6924133300781
B208,-10,w,6,6.0,0.0
B208,-10,w,7,7.0,0.0
B208,-10,w,8,8.0,0.0
B208,-10,w,9,9.0,313.31787109375
B209,-10,w,1,1.0,498.6484069824219
B209,-10,w,2,2.0,1187.3594970703125
B209,-10,w,3,3.0,463.15057373046875
B209,-10,w,4,4.0,982.8350219726562
B209,-10,w,5,5.0,445.85791015625
B209,-10,w,6,6.0,953.8045043945312
B209,-10,w,7,7.0,986.8681640625
B209,-10,w,8,8.0,1000.732177734375
B209,-10,w,9,9.0,437.6030578613281
B210,-10,w,1,1.0,491.11737060546875
B210,-10,w,2,2.0,1171.8665771484375
B210,-10,w,3,3.0,462.0959167480469
B210,-10,w,4,4.0,966.892822265625
B210,-10,w,5,5.0,445.2702331542969
B210,-10,w,6,6.0,942.4885864257812
B210,-10,w,7,7.0,973.9111938476562
B210,-10,w,8,8.0,1008.8441162109375
B210,-10,w,9,9.0,442.4776306152344
B211,-10,w,1,1.0,404.56591796875
B211,-10,w,2,2.0,0.0
B211,-10,w,3,3.0,373.4114990234375
B211,-10,w,4,4.0,0.0
B211,-10,w,5,5.0,354.0129699707031
B211,-10,w,6,6.0,0.0
B211,-10,w,7,7.0,0.0
B211,-10,w,8,8.0,0.0
B211,-10,w,9,9.0,316.56292724609375
B212,-10,w,1,1.0,585.1865844726562
B212,-10,w,2,2.0,2374.4892578125
B212,-10,w,3,3.0,550.6924438476562
B212,-10,w,4,4.0,2144.0771484375
B212,-10,w,5,5.0,534.5353393554688
B212,-10,w,6,6.0,2189.3994140625
B212,-10,w,7,7.0,2259.4619140625
B212,-10,w,8,8.0,2307.584228515625
B212,-10,w,9,9.0,556.5919799804688
B213,-10,w,1,1.0,475.8527526855469
B213,-10,w,2,2.0,1019.3529052734375
B213,-10,w,3,3.0,453.5148010253906
B213,-10,w,4,4.0,877.7535400390625
B213,-10,w,5,5.0,438.7967529296875
B213,-10,w,6,6.0,853.2901000976562
B213,-10,w,7,7.0,883.2474365234375
B213,-10,w,8,8.0,904.770751953125
B213,-10,w,9,9.0,433.5347900390625
B214,-10,w,1,1.0,440.4974365234375
B214,-10,w,2,2.0,527.9940185546875
B214,-10,w,3,3.0,416.78802490234375
B214,-10,w,4,4.0,388.3479919433594
B214,-10,w,5,5.0,401.505615234375
B214,-10,w,6,6.0,334.38385009765625
B214,-10,w,7,7.0,344.99359130859375
B214,-10,w,8,8.0,346.4313049316406
B214,-10,w,9,9.0,381.8003234863281
B215,-10,w,1,1.0,495.1290588378906
B215,-10,w,2,2.0,1210.10498046875
B215,-10,w,3,3.0,469.14361572265625
B215,-10,w,4,4.0,1146.1319580078125
B215,-10,w,5,5.0,464.1732482910156
B215,-10,w,6,6.0,1246.3668212890625
B215,-10,w,7,7.0,1277.9991455078125
B215,-10,w,8,8.0,1276.6995849609375
B215,-10,w,9,9.0,462.5094299316406
B216,-10,w,1,1.0,425.70611572265625
B216,-10,w,2,2.0,361.5048522949219
B216,-10,w,3,3.0,404.8790588378906
B216,-10,w,4,4.0,266.7389831542969
B216,-10,w,5,5.0,394.6125793457031
B216,-10,w,6,6.0,264.8868103027344
B216,-10,w,7,7.0,294.36553955078125
B216,-10,w,8,8.0,307.8433837890625
B216,-10,w,9,9.0,378.6411437988281
B217,-10,w,1,1.0,594.7796020507812
B217,-10,w,2,2.0,2564.01611328125
B217,-10,w,3,3.0,563.763427734375
B217,-10,w,4,4.0,2228.71630859375
B217,-10,w,5,5.0,533.55078125
B217,-10,w,6,6.0,2083.421142578125
B217,-10,w,7,7.0,2080.714599609375
B217,-10,w,8,8.0,2024.484375
B217,-10,w,9,9.0,526.093994140625
B218,-10,w,1,1.0,421.97296142578125
B218,-10,w,2,2.0,50.86750411987305
B218,-10,w,3,3.0,375.8900451660156
B218,-10,w,4,4.0,0.0
B218,-10,w,5,5.0,349.2154846191406
B218,-10,w,6,6.0,0.0
B218,-10,w,7,7.0,0.0
B218,-10,w,8,8.0,0.0
B218,-10,w,9,9.0,302.2268981933594
B219,-10,w,1,1.0,538.2929077148438
B219,-10,w,2,2.0,1730.377197265625
B219,-10,w,3,3.0,503.428466796875
B219,-10,w,4,4.0,1460.13134765625
B219,-10,w,5,5.0,477.64813232421875
B219,-10,w,6,6.0,1333.0108642578125
B219,-10,w,7,7.0,1316.760498046875
B219,-10,w,8,8.0,1297.048095703125
B219,-10,w,9,9.0,462.9842529296875
B220,-10,w,1,1.0,513.1445922851562
B220,-10,w,2,2.0,1262.3743896484375
B220,-10,w,3,3.0,462.4686584472656
B220,-10,w,4,4.0,870.5363159179688
B220,-10,w,5,5.0,430.60284423828125
B220,-10,w,6,6.0,676.6610107421875
B220,-10,w,7,7.0,645.568359375
B220,-10,w,8,8.0,619.12060546875
B220,-10,w,9,9.0,401.96954345703125
B221,-10,w,1,1.0,460.1896667480469
B221,-10,w,2,2.0,818.6417846679688
B221,-10,w,3,3.0,440.1305236816406
B221,-10,w,4,4.0,744.5679321289062
B221,-10,w,5,5.0,431.5074157714844
B221,-10,w,6,6.0,773.4475708007812
B221,-10,w,7,7.0,794.1704711914062
B221,-10,w,8,8.0,787.5429077148438
B221,-10,w,9,9.0,420.2985534667969
B222,-10,w,1,1.0,570.40185546875
B222,-10,w,2,2.0,2115.17578125
B222,-10,w,3,3.0,531.8449096679688
B222,-10,w,4,4.0,1920.923583984375
B222,-10,w,5,5.0,520.3228149414062
B222,-10,w,6,6.0,2012.02587890625
B222,-10,w,7,7.0,2098.635009765625
B222,-10,w,8,8.0,2150.05419921875
B222,-10,w,9,9.0,542.3736572265625
B223,-10,w,1,1.0,605.756591796875
B223,-10,w,2,2.0,2554.53759765625
B223,-10,w,3,3.0,556.8186645507812
B223,-10,w,4,4.0,2217.743896484375
B223,-10,w,5,5.0,541.5358276367188
B223,-10,w,6,6.0,2324.740966796875
B223,-10,w,7,7.0,2440.853759765625
B223,-10,w,8,8.0,2501.625244140625
B223,-10,w,9,9.0,572.0453491210938
B224,-10,w,1,1.0,568.0817260742188
B224,-10,w,2,2.0,2082.602783203125
B224,-10,w,3,3.0,526.0709228515625
B224,-10,w,4,4.0,1710.0755615234375
B224,-10,w,5,5.0,492.4158020019531
B224,-10,w,6,6.0,1512.8204345703125
B224,-10,w,7,7.0,1501.4229736328125
B224,-10,w,8,8.0,1434.10595703125
B224,-10,w,9,9.0,470.0212097167969
B225,-10,w,1,1.0,439.9104919433594
B225,-10,w,2,2.0,624.1432495117188
B225,-10,w,3,3.0,426.71484375
B225,-10,w,4,4.0,586.5634155273438
B225,-10,w,5,5.0,421.48431396484375
B225,-10,w,6,6.0,655.418701171875
B225,-10,w,7,7.0,686.29052734375
B225,-10,w,8,8.0,681.6221313476562
B225,-10,w,9,9.0,411.5005187988281
B226,-10,w,1,1.0,525.7531127929688
B226,-10,w,2,2.0,1503.2711181640625
B226,-10,w,3,3.0,481.3982238769531
B226,-10,w,4,4.0,1136.5152587890625
B226,-10,w,5,5.0,451.3625793457031
B226,-10,w,6,6.0,964.3794555664062
B226,-10,w,7,7.0,948.6347045898438
B226,-10,w,8,8.0,936.6159057617188
B226,-10,w,9,9.0,431.2667541503906
B227,-10,w,1,1.0,562.5025024414062
B227,-10,w,2,2.0,2016.081298828125
B227,-10,w,3,3.0,524.7247924804688
B227,-10,w,4,4.0,1815.6728515625
B227,-10,w,5,5.0,509.9239807128906
B227,-10,w,6,6.0,1847.0191650390625
B227,-10,w,7,7.0,1898.16943359375
B227,-10,w,8,8.0,1917.3946533203125
B227,-10,w,9,9.0,520.0928344726562
B228,-10,w,1,1.0,523.83837890625
B228,-10,w,2,2.0,1579.7138671875
B228,-10,w,3,3.0,492.9273986816406
B228,-10,w,4,4.0,1364.08251953125
B228,-10,w,5,5.0,474.9045104980469
B228,-10,w,6,6.0,1349.5137939453125
B228,-10,w,7,7.0,1382.1668701171875
B228,-10,w,8,8.0,1415.8602294921875
B228,-10,w,9,9.0,478.1685485839844
B229,-10,w,1,1.0,633.360595703125
B229,-10,w,2,2.0,3093.716552734375
B229,-10,w,3,3.0,604.262939453125
B229,-10,w,4,4.0,2811.029052734375
B229,-10,w,5,5.0,584.6240234375
B229,-10,w,6,6.0,2884.4052734375
B229,-10,w,7,7.0,2966.1708984375
B229,-10,w,8,8.0,2996.162841796875
B229,-10,w,9,9.0,615.5928344726562
